"";"ï..Participant_Order";"MC_Order";"Participant_Code";"Authorise_Fotos";"W_Language";"Age";"Height";"Sho_wid";"Sex";"Nationality";"N_Language";"HCLE";"Tech";"Tech_t";"ERR";"RN_Type";"condition";"measurement"
"3209";"PO9";"DESL";"P9";1;"DT";33;1.83;47;"m";"IR";"UF";"Ueng";1;2.5;NA;"";"D.G.III.1";"3"
"3210";"PO10";"DELS";"P10";1;"ES";25;1.84;45;"m";"ES";"ES";"Ueng";1;40;1;"SF";"D.G.III.1";"2"
"3211";"PO11";"DSLE";"P11";1;"CA";29;1.8;47;"m";"ES";"ES";"HSE";1;7;1;"IND";"D.G.III.1";"5"
"3212";"PO12";"DSEL";"P12";1;"DT";26;1.73;42;"f";"DE";"DT";"Ueng";1;40;0;"SF";"D.G.III.1";"4"
"3213";"PO13";"DLES";"P13";1;"DT";26;1.75;41;"f";"DE";"DT";"UNS";1;25;0;"SF";"D.G.III.1";"4"
"3214";"PO14";"DLSE";"P14";1;"DT";26;1.65;40;"f";"DE";"DT";"UNS";1;5;0;"SF";"D.G.III.1";"4"
"3215";"PO15";"DESL";"P15";1;"DT";23;1.7;40;"f";"CZ";"CZ";"HSE";0;NA;0;"SER";"D.G.III.1";"5"
"3216";"PO16";"DELS";"P16";1;"DT";26;1.8;44;"m";"DE";"DT";"Ueng";1;7;1;"SER";"D.G.III.1";"3"
"3217";"PO17";"DSLE";"P17";1;"EN";20;1.8;43;"m";"SY";"AR";"HSE";1;4;1;"ACAD";"D.G.III.1";"4"
"3218";"PO18";"DSEL";"P18";1;"DT";23;1.78;46;"m";"DE";"DT";"Ueng";1;20;0;"IND";"D.G.III.1";"3"
"3219";"PO19";"DLES";"P34";1;"DT";23;1.82;47;"m";"DE";"DT";"UNS";1;2;1;"SF";"D.G.III.1";"3"
"3220";"PO20";"SDLE";"P19";0;"DT";30;1.75;44;"m";"IT";"IT";"Ueng";1;16;0;"IND";"D.G.III.1";"2"
"3221";"PO21";"SDEL";"P20";1;"DT";27;1.87;45;"m";"DE";"DT";"UEng";1;20;1;"SER";"D.G.III.1";"4"
"3222";"PO22";"SLED";"P21";1;"DT";21;1.96;50;"m";"CN";"ZH";"HSCE";1;3;1;"SER";"D.G.III.1";"3"
"3223";"PO23";"SLDE";"P22";1;"EN";25;1.77;46;"m";"DE";"DE";"Ueng";1;40;1;"SER";"D.G.III.1";"4"
"3224";"PO24";"SELD";"P24";1;"CA";26;1.7;40;"f";"ES";"ES";"UNS";0;NA;1;"ACAD";"D.G.III.1";"4"
"3225";"PO25";"SDLE";"P25";0;"DT";27;1.78;41;"m";"CM";"FR";"Ueng";1;2;0;"SF";"D.G.III.1";"5"
"3226";"PO26";"SDEL";"P26";1;"DT";24;1.83;43;"m";"DE";"DT";"Ueng";1;40;0;"SER";"D.G.III.1";"4"
"3227";"PO27";"SLED";"P27";1;"ES";24;1.81;45;"m";"ES";"ES";"Ueng";1;40;0;"SER";"D.G.III.1";"1"
"3228";"PO28";"SLDE";"P28";1;"DT";24;1.83;45;"m";"DE";"DT";"Uart";0;NA;0;"SER";"D.G.III.1";"4"
"3229";"PO29";"SEDL";"P29";1;"CA";24;1.6;38;"f";"ES";"CA";"Ueng";0;0;0;"SER";"D.G.III.1";"4"
"3230";"PO30";"SELD";"P30";1;"ES";24;1.74;43;"m";"ES";"ES";"Ueng";1;10;0;"SER";"D.G.III.1";NA
"3231";"PO31";"SEDL";"P43";1;"ES";25;1.7;40;"f";"ES";"ES";"Ueng";1;2;0;"SER";"D.G.III.1";"4"
"3232";"PO32";"SELD";"P44";1;"DT";22;1.78;43;"m";"DE";"DT";"HSE";1;20;0;"ACAD";"D.G.III.1";"2"
"3233";"PO33";"SDLE";"P45";1;"DT";25;1.89;46;"m";"DE";"DT";"Ueng";1;5;1;"IND";"D.G.III.1";"3"
"3234";"PO34";"LEDS";"P38";1;"ES";26;1.78;43;"m";"ES";"ES";"Ueng";1;40;1;"SF";"D.G.III.1";"2"
"3235";"PO35";"LSDE";"P39";1;"DT";27;1.72;43;"f";"DE";"DT";"Ueng";1;60;1;"ACAD";"D.G.III.1";"3"
"3236";"PO36";"EDLS";"P33";1;"DT";20;1.68;42;"m";"HG";"HG";"HSE";1;25;1;"SER";"D.G.III.1";"4"
"3237";"PO37";"ESDL";"P31";1;"ES";25;1.835;44;"m";"ES";"ES";"Ueng";1;8;0;"SER";"D.G.III.1";"4"
"3238";"PO38";"ESLD";"P32";1;"DT";27;1.82;44;"m";"DE";"DT";"Ueng";1;20;1;"SER";"D.G.III.1";"1"
"3239";"PO39";"LDES";"P41";0;"DT";23;1.93;49;"m";"CR";"CR/DT";"Ueng";1;70;0;"IND";"D.G.III.1";NA
"3240";"PO40";"LESD";"P37";1;"DT";23;1.68;44;"f";"DE";"DT";"UOth";0;NA;0;"SF";"D.G.III.1";"3"
"3241";"PO1";"DLES";"P1";1;"DT";25;1.85;50;"m";"DE";"DT";"Ueng";1;40;0;"SF";"D.G.III.2";"5"
"3242";"PO2";"DLSE";"P2";1;"DT";50;1.68;39;"f";"DE";"RO";"UNS";0;NA;0;"SF";"D.G.III.2";"5"
"3243";"PO3";"DESL";"P3";1;"DT";54;1.82;44;"m";"DE";"RO";"UEng";1;5;0;"SF";"D.G.III.2";"4"
"3244";"PO4";"DELS";"P4";1;"DT";20;1.89;45;"m";"DE";"DT";"UEco";0;NA;0;"SF";"D.G.III.2";"3"
"3245";"PO5";"DSLE";"P5";0;"DT";25;1.83;42;"m";"DE";"DT";"UEco & UArt";1;2;1;"IND";"D.G.III.2";"3"
"3246";"PO6";"DSEL";"P6";1;"DT";27;1.95;45;"m";"DE";"DT";"UEng";1;15;0;"SF";"D.G.III.2";"4"
"3247";"PO7";"DLES";"P7";1;"DT";21;1.73;43;"m";"CN";"ZH";"UEng";0;0;1;"SF";"D.G.III.2";"4"
"3248";"PO8";"DLSE";"P8";0;"DT";28;1.83;48;"m";"DE";"DT";"UEng";1;40;1;"ACAD";"D.G.III.2";"4"
"3249";"PO9";"DESL";"P9";1;"DT";33;1.83;47;"m";"IR";"UF";"Ueng";1;2.5;NA;"";"D.G.III.2";"3"
"3250";"PO10";"DELS";"P10";1;"ES";25;1.84;45;"m";"ES";"ES";"Ueng";1;40;1;"SF";"D.G.III.2";"4"
"3251";"PO11";"DSLE";"P11";1;"CA";29;1.8;47;"m";"ES";"ES";"HSE";1;7;1;"IND";"D.G.III.2";"5"
"3252";"PO12";"DSEL";"P12";1;"DT";26;1.73;42;"f";"DE";"DT";"Ueng";1;40;0;"SF";"D.G.III.2";"5"
"3253";"PO13";"DLES";"P13";1;"DT";26;1.75;41;"f";"DE";"DT";"UNS";1;25;0;"SF";"D.G.III.2";"4"
"3254";"PO14";"DLSE";"P14";1;"DT";26;1.65;40;"f";"DE";"DT";"UNS";1;5;0;"SF";"D.G.III.2";"4"
"3255";"PO15";"DESL";"P15";1;"DT";23;1.7;40;"f";"CZ";"CZ";"HSE";0;NA;0;"SER";"D.G.III.2";"5"
"3256";"PO16";"DELS";"P16";1;"DT";26;1.8;44;"m";"DE";"DT";"Ueng";1;7;1;"SER";"D.G.III.2";"3"
"3257";"PO17";"DSLE";"P17";1;"EN";20;1.8;43;"m";"SY";"AR";"HSE";1;4;1;"ACAD";"D.G.III.2";"4"
"3258";"PO18";"DSEL";"P18";1;"DT";23;1.78;46;"m";"DE";"DT";"Ueng";1;20;0;"IND";"D.G.III.2";"4"
"3259";"PO19";"DLES";"P34";1;"DT";23;1.82;47;"m";"DE";"DT";"UNS";1;2;1;"SF";"D.G.III.2";"4"
"3260";"PO20";"SDLE";"P19";0;"DT";30;1.75;44;"m";"IT";"IT";"Ueng";1;16;0;"IND";"D.G.III.2";"4"
"3261";"PO21";"SDEL";"P20";1;"DT";27;1.87;45;"m";"DE";"DT";"UEng";1;20;1;"SER";"D.G.III.2";"5"
"3262";"PO22";"SLED";"P21";1;"DT";21;1.96;50;"m";"CN";"ZH";"HSCE";1;3;1;"SER";"D.G.III.2";"3"
"3263";"PO23";"SLDE";"P22";1;"EN";25;1.77;46;"m";"DE";"DE";"Ueng";1;40;1;"SER";"D.G.III.2";"5"
"3264";"PO24";"SELD";"P24";1;"CA";26;1.7;40;"f";"ES";"ES";"UNS";0;NA;1;"ACAD";"D.G.III.2";"5"
"3265";"PO25";"SDLE";"P25";0;"DT";27;1.78;41;"m";"CM";"FR";"Ueng";1;2;0;"SF";"D.G.III.2";"5"
"3266";"PO26";"SDEL";"P26";1;"DT";24;1.83;43;"m";"DE";"DT";"Ueng";1;40;0;"SER";"D.G.III.2";"4"
"3267";"PO27";"SLED";"P27";1;"ES";24;1.81;45;"m";"ES";"ES";"Ueng";1;40;0;"SER";"D.G.III.2";"1"
"3268";"PO28";"SLDE";"P28";1;"DT";24;1.83;45;"m";"DE";"DT";"Uart";0;NA;0;"SER";"D.G.III.2";"4"
"3269";"PO29";"SEDL";"P29";1;"CA";24;1.6;38;"f";"ES";"CA";"Ueng";0;0;0;"SER";"D.G.III.2";"4"
"3270";"PO30";"SELD";"P30";1;"ES";24;1.74;43;"m";"ES";"ES";"Ueng";1;10;0;"SER";"D.G.III.2";NA
"3271";"PO31";"SEDL";"P43";1;"ES";25;1.7;40;"f";"ES";"ES";"Ueng";1;2;0;"SER";"D.G.III.2";"3"
"3272";"PO32";"SELD";"P44";1;"DT";22;1.78;43;"m";"DE";"DT";"HSE";1;20;0;"ACAD";"D.G.III.2";"2"
"3273";"PO33";"SDLE";"P45";1;"DT";25;1.89;46;"m";"DE";"DT";"Ueng";1;5;1;"IND";"D.G.III.2";"4"
"3274";"PO34";"LEDS";"P38";1;"ES";26;1.78;43;"m";"ES";"ES";"Ueng";1;40;1;"SF";"D.G.III.2";"1"
"3275";"PO35";"LSDE";"P39";1;"DT";27;1.72;43;"f";"DE";"DT";"Ueng";1;60;1;"ACAD";"D.G.III.2";"1"
"3276";"PO36";"EDLS";"P33";1;"DT";20;1.68;42;"m";"HG";"HG";"HSE";1;25;1;"SER";"D.G.III.2";"2"
"3277";"PO37";"ESDL";"P31";1;"ES";25;1.835;44;"m";"ES";"ES";"Ueng";1;8;0;"SER";"D.G.III.2";"4"
"3278";"PO38";"ESLD";"P32";1;"DT";27;1.82;44;"m";"DE";"DT";"Ueng";1;20;1;"SER";"D.G.III.2";"1"
"3279";"PO39";"LDES";"P41";0;"DT";23;1.93;49;"m";"CR";"CR/DT";"Ueng";1;70;0;"IND";"D.G.III.2";NA
"3280";"PO40";"LESD";"P37";1;"DT";23;1.68;44;"f";"DE";"DT";"UOth";0;NA;0;"SF";"D.G.III.2";"3"
"3281";"PO1";"DLES";"P1";1;"DT";25;1.85;50;"m";"DE";"DT";"Ueng";1;40;0;"SF";"D.G.III.3";"5"
"3282";"PO2";"DLSE";"P2";1;"DT";50;1.68;39;"f";"DE";"RO";"UNS";0;NA;0;"SF";"D.G.III.3";"5"
"3283";"PO3";"DESL";"P3";1;"DT";54;1.82;44;"m";"DE";"RO";"UEng";1;5;0;"SF";"D.G.III.3";"4"
"3284";"PO4";"DELS";"P4";1;"DT";20;1.89;45;"m";"DE";"DT";"UEco";0;NA;0;"SF";"D.G.III.3";"3"
"3285";"PO5";"DSLE";"P5";0;"DT";25;1.83;42;"m";"DE";"DT";"UEco & UArt";1;2;1;"IND";"D.G.III.3";"2"
"3286";"PO6";"DSEL";"P6";1;"DT";27;1.95;45;"m";"DE";"DT";"UEng";1;15;0;"SF";"D.G.III.3";"4"
"3287";"PO7";"DLES";"P7";1;"DT";21;1.73;43;"m";"CN";"ZH";"UEng";0;0;1;"SF";"D.G.III.3";"3"
"3288";"PO8";"DLSE";"P8";0;"DT";28;1.83;48;"m";"DE";"DT";"UEng";1;40;1;"ACAD";"D.G.III.3";"4"
"3289";"PO9";"DESL";"P9";1;"DT";33;1.83;47;"m";"IR";"UF";"Ueng";1;2.5;NA;"";"D.G.III.3";"3"
"3290";"PO10";"DELS";"P10";1;"ES";25;1.84;45;"m";"ES";"ES";"Ueng";1;40;1;"SF";"D.G.III.3";"3"
"3291";"PO11";"DSLE";"P11";1;"CA";29;1.8;47;"m";"ES";"ES";"HSE";1;7;1;"IND";"D.G.III.3";"5"
"3292";"PO12";"DSEL";"P12";1;"DT";26;1.73;42;"f";"DE";"DT";"Ueng";1;40;0;"SF";"D.G.III.3";"4"
"3293";"PO13";"DLES";"P13";1;"DT";26;1.75;41;"f";"DE";"DT";"UNS";1;25;0;"SF";"D.G.III.3";"4"
"3294";"PO14";"DLSE";"P14";1;"DT";26;1.65;40;"f";"DE";"DT";"UNS";1;5;0;"SF";"D.G.III.3";"4"
"3295";"PO15";"DESL";"P15";1;"DT";23;1.7;40;"f";"CZ";"CZ";"HSE";0;NA;0;"SER";"D.G.III.3";"5"
"3296";"PO16";"DELS";"P16";1;"DT";26;1.8;44;"m";"DE";"DT";"Ueng";1;7;1;"SER";"D.G.III.3";"3"
"3297";"PO17";"DSLE";"P17";1;"EN";20;1.8;43;"m";"SY";"AR";"HSE";1;4;1;"ACAD";"D.G.III.3";"4"
"3298";"PO18";"DSEL";"P18";1;"DT";23;1.78;46;"m";"DE";"DT";"Ueng";1;20;0;"IND";"D.G.III.3";"4"
"3299";"PO19";"DLES";"P34";1;"DT";23;1.82;47;"m";"DE";"DT";"UNS";1;2;1;"SF";"D.G.III.3";"4"
"3300";"PO20";"SDLE";"P19";0;"DT";30;1.75;44;"m";"IT";"IT";"Ueng";1;16;0;"IND";"D.G.III.3";"4"
"3301";"PO21";"SDEL";"P20";1;"DT";27;1.87;45;"m";"DE";"DT";"UEng";1;20;1;"SER";"D.G.III.3";"5"
"3302";"PO22";"SLED";"P21";1;"DT";21;1.96;50;"m";"CN";"ZH";"HSCE";1;3;1;"SER";"D.G.III.3";"3"
"3303";"PO23";"SLDE";"P22";1;"EN";25;1.77;46;"m";"DE";"DE";"Ueng";1;40;1;"SER";"D.G.III.3";"4"
"3304";"PO24";"SELD";"P24";1;"CA";26;1.7;40;"f";"ES";"ES";"UNS";0;NA;1;"ACAD";"D.G.III.3";"4"
"3305";"PO25";"SDLE";"P25";0;"DT";27;1.78;41;"m";"CM";"FR";"Ueng";1;2;0;"SF";"D.G.III.3";"4"
"3306";"PO26";"SDEL";"P26";1;"DT";24;1.83;43;"m";"DE";"DT";"Ueng";1;40;0;"SER";"D.G.III.3";"4"
"3307";"PO27";"SLED";"P27";1;"ES";24;1.81;45;"m";"ES";"ES";"Ueng";1;40;0;"SER";"D.G.III.3";"1"
"3308";"PO28";"SLDE";"P28";1;"DT";24;1.83;45;"m";"DE";"DT";"Uart";0;NA;0;"SER";"D.G.III.3";"4"
"3309";"PO29";"SEDL";"P29";1;"CA";24;1.6;38;"f";"ES";"CA";"Ueng";0;0;0;"SER";"D.G.III.3";"3"
"3310";"PO30";"SELD";"P30";1;"ES";24;1.74;43;"m";"ES";"ES";"Ueng";1;10;0;"SER";"D.G.III.3";NA
"3311";"PO31";"SEDL";"P43";1;"ES";25;1.7;40;"f";"ES";"ES";"Ueng";1;2;0;"SER";"D.G.III.3";"3"
"3312";"PO32";"SELD";"P44";1;"DT";22;1.78;43;"m";"DE";"DT";"HSE";1;20;0;"ACAD";"D.G.III.3";"2"
"3313";"PO33";"SDLE";"P45";1;"DT";25;1.89;46;"m";"DE";"DT";"Ueng";1;5;1;"IND";"D.G.III.3";"4"
"3314";"PO34";"LEDS";"P38";1;"ES";26;1.78;43;"m";"ES";"ES";"Ueng";1;40;1;"SF";"D.G.III.3";"1"
"3315";"PO35";"LSDE";"P39";1;"DT";27;1.72;43;"f";"DE";"DT";"Ueng";1;60;1;"ACAD";"D.G.III.3";"1"
"3316";"PO36";"EDLS";"P33";1;"DT";20;1.68;42;"m";"HG";"HG";"HSE";1;25;1;"SER";"D.G.III.3";"2"
"3317";"PO37";"ESDL";"P31";1;"ES";25;1.835;44;"m";"ES";"ES";"Ueng";1;8;0;"SER";"D.G.III.3";"4"
"3318";"PO38";"ESLD";"P32";1;"DT";27;1.82;44;"m";"DE";"DT";"Ueng";1;20;1;"SER";"D.G.III.3";"1"
"3319";"PO39";"LDES";"P41";0;"DT";23;1.93;49;"m";"CR";"CR/DT";"Ueng";1;70;0;"IND";"D.G.III.3";NA
"3320";"PO40";"LESD";"P37";1;"DT";23;1.68;44;"f";"DE";"DT";"UOth";0;NA;0;"SF";"D.G.III.3";"2"
"3321";"PO1";"DLES";"P1";1;"DT";25;1.85;50;"m";"DE";"DT";"Ueng";1;40;0;"SF";"D.G.III.4";"5"
"3322";"PO2";"DLSE";"P2";1;"DT";50;1.68;39;"f";"DE";"RO";"UNS";0;NA;0;"SF";"D.G.III.4";"5"
"3323";"PO3";"DESL";"P3";1;"DT";54;1.82;44;"m";"DE";"RO";"UEng";1;5;0;"SF";"D.G.III.4";"4"
"3324";"PO4";"DELS";"P4";1;"DT";20;1.89;45;"m";"DE";"DT";"UEco";0;NA;0;"SF";"D.G.III.4";"3"
"3325";"PO5";"DSLE";"P5";0;"DT";25;1.83;42;"m";"DE";"DT";"UEco & UArt";1;2;1;"IND";"D.G.III.4";"2"
"3326";"PO6";"DSEL";"P6";1;"DT";27;1.95;45;"m";"DE";"DT";"UEng";1;15;0;"SF";"D.G.III.4";"4"
"3327";"PO7";"DLES";"P7";1;"DT";21;1.73;43;"m";"CN";"ZH";"UEng";0;0;1;"SF";"D.G.III.4";"3"
"3328";"PO8";"DLSE";"P8";0;"DT";28;1.83;48;"m";"DE";"DT";"UEng";1;40;1;"ACAD";"D.G.III.4";"4"
"3329";"PO9";"DESL";"P9";1;"DT";33;1.83;47;"m";"IR";"UF";"Ueng";1;2.5;NA;"";"D.G.III.4";"3"
"3330";"PO10";"DELS";"P10";1;"ES";25;1.84;45;"m";"ES";"ES";"Ueng";1;40;1;"SF";"D.G.III.4";"3"
"3331";"PO11";"DSLE";"P11";1;"CA";29;1.8;47;"m";"ES";"ES";"HSE";1;7;1;"IND";"D.G.III.4";"5"
"3332";"PO12";"DSEL";"P12";1;"DT";26;1.73;42;"f";"DE";"DT";"Ueng";1;40;0;"SF";"D.G.III.4";"4"
"3333";"PO13";"DLES";"P13";1;"DT";26;1.75;41;"f";"DE";"DT";"UNS";1;25;0;"SF";"D.G.III.4";"4"
"3334";"PO14";"DLSE";"P14";1;"DT";26;1.65;40;"f";"DE";"DT";"UNS";1;5;0;"SF";"D.G.III.4";"4"
"3335";"PO15";"DESL";"P15";1;"DT";23;1.7;40;"f";"CZ";"CZ";"HSE";0;NA;0;"SER";"D.G.III.4";"5"
"3336";"PO16";"DELS";"P16";1;"DT";26;1.8;44;"m";"DE";"DT";"Ueng";1;7;1;"SER";"D.G.III.4";"3"
"3337";"PO17";"DSLE";"P17";1;"EN";20;1.8;43;"m";"SY";"AR";"HSE";1;4;1;"ACAD";"D.G.III.4";"3"
"3338";"PO18";"DSEL";"P18";1;"DT";23;1.78;46;"m";"DE";"DT";"Ueng";1;20;0;"IND";"D.G.III.4";"4"
"3339";"PO19";"DLES";"P34";1;"DT";23;1.82;47;"m";"DE";"DT";"UNS";1;2;1;"SF";"D.G.III.4";"4"
"3340";"PO20";"SDLE";"P19";0;"DT";30;1.75;44;"m";"IT";"IT";"Ueng";1;16;0;"IND";"D.G.III.4";"3"
"3341";"PO21";"SDEL";"P20";1;"DT";27;1.87;45;"m";"DE";"DT";"UEng";1;20;1;"SER";"D.G.III.4";"4"
"3342";"PO22";"SLED";"P21";1;"DT";21;1.96;50;"m";"CN";"ZH";"HSCE";1;3;1;"SER";"D.G.III.4";"3"
"3343";"PO23";"SLDE";"P22";1;"EN";25;1.77;46;"m";"DE";"DE";"Ueng";1;40;1;"SER";"D.G.III.4";"3"
"3344";"PO24";"SELD";"P24";1;"CA";26;1.7;40;"f";"ES";"ES";"UNS";0;NA;1;"ACAD";"D.G.III.4";"4"
"3345";"PO25";"SDLE";"P25";0;"DT";27;1.78;41;"m";"CM";"FR";"Ueng";1;2;0;"SF";"D.G.III.4";"5"
"3346";"PO26";"SDEL";"P26";1;"DT";24;1.83;43;"m";"DE";"DT";"Ueng";1;40;0;"SER";"D.G.III.4";"4"
"3347";"PO27";"SLED";"P27";1;"ES";24;1.81;45;"m";"ES";"ES";"Ueng";1;40;0;"SER";"D.G.III.4";"1"
"3348";"PO28";"SLDE";"P28";1;"DT";24;1.83;45;"m";"DE";"DT";"Uart";0;NA;0;"SER";"D.G.III.4";"4"
"3349";"PO29";"SEDL";"P29";1;"CA";24;1.6;38;"f";"ES";"CA";"Ueng";0;0;0;"SER";"D.G.III.4";"3"
"3350";"PO30";"SELD";"P30";1;"ES";24;1.74;43;"m";"ES";"ES";"Ueng";1;10;0;"SER";"D.G.III.4";NA
"3351";"PO31";"SEDL";"P43";1;"ES";25;1.7;40;"f";"ES";"ES";"Ueng";1;2;0;"SER";"D.G.III.4";"3"
"3352";"PO32";"SELD";"P44";1;"DT";22;1.78;43;"m";"DE";"DT";"HSE";1;20;0;"ACAD";"D.G.III.4";"2"
"3353";"PO33";"SDLE";"P45";1;"DT";25;1.89;46;"m";"DE";"DT";"Ueng";1;5;1;"IND";"D.G.III.4";"4"
"3354";"PO34";"LEDS";"P38";1;"ES";26;1.78;43;"m";"ES";"ES";"Ueng";1;40;1;"SF";"D.G.III.4";"2"
"3355";"PO35";"LSDE";"P39";1;"DT";27;1.72;43;"f";"DE";"DT";"Ueng";1;60;1;"ACAD";"D.G.III.4";"1"
"3356";"PO36";"EDLS";"P33";1;"DT";20;1.68;42;"m";"HG";"HG";"HSE";1;25;1;"SER";"D.G.III.4";"2"
"3357";"PO37";"ESDL";"P31";1;"ES";25;1.835;44;"m";"ES";"ES";"Ueng";1;8;0;"SER";"D.G.III.4";"4"
"3358";"PO38";"ESLD";"P32";1;"DT";27;1.82;44;"m";"DE";"DT";"Ueng";1;20;1;"SER";"D.G.III.4";"1"
"3359";"PO39";"LDES";"P41";0;"DT";23;1.93;49;"m";"CR";"CR/DT";"Ueng";1;70;0;"IND";"D.G.III.4";NA
"3360";"PO40";"LESD";"P37";1;"DT";23;1.68;44;"f";"DE";"DT";"UOth";0;NA;0;"SF";"D.G.III.4";"3"
"3361";"PO1";"DLES";"P1";1;"DT";25;1.85;50;"m";"DE";"DT";"Ueng";1;40;0;"SF";"D.G.III.5";"5"
"3362";"PO2";"DLSE";"P2";1;"DT";50;1.68;39;"f";"DE";"RO";"UNS";0;NA;0;"SF";"D.G.III.5";"5"
"3363";"PO3";"DESL";"P3";1;"DT";54;1.82;44;"m";"DE";"RO";"UEng";1;5;0;"SF";"D.G.III.5";"4"
"3364";"PO4";"DELS";"P4";1;"DT";20;1.89;45;"m";"DE";"DT";"UEco";0;NA;0;"SF";"D.G.III.5";"3"
"3365";"PO5";"DSLE";"P5";0;"DT";25;1.83;42;"m";"DE";"DT";"UEco & UArt";1;2;1;"IND";"D.G.III.5";"3"
"3366";"PO6";"DSEL";"P6";1;"DT";27;1.95;45;"m";"DE";"DT";"UEng";1;15;0;"SF";"D.G.III.5";"4"
"3367";"PO7";"DLES";"P7";1;"DT";21;1.73;43;"m";"CN";"ZH";"UEng";0;0;1;"SF";"D.G.III.5";"4"
"3368";"PO8";"DLSE";"P8";0;"DT";28;1.83;48;"m";"DE";"DT";"UEng";1;40;1;"ACAD";"D.G.III.5";"4"
"3369";"PO9";"DESL";"P9";1;"DT";33;1.83;47;"m";"IR";"UF";"Ueng";1;2.5;NA;"";"D.G.III.5";"3"
"3370";"PO10";"DELS";"P10";1;"ES";25;1.84;45;"m";"ES";"ES";"Ueng";1;40;1;"SF";"D.G.III.5";"3"
"3371";"PO11";"DSLE";"P11";1;"CA";29;1.8;47;"m";"ES";"ES";"HSE";1;7;1;"IND";"D.G.III.5";"5"
"3372";"PO12";"DSEL";"P12";1;"DT";26;1.73;42;"f";"DE";"DT";"Ueng";1;40;0;"SF";"D.G.III.5";"5"
"3373";"PO13";"DLES";"P13";1;"DT";26;1.75;41;"f";"DE";"DT";"UNS";1;25;0;"SF";"D.G.III.5";"5"
"3374";"PO14";"DLSE";"P14";1;"DT";26;1.65;40;"f";"DE";"DT";"UNS";1;5;0;"SF";"D.G.III.5";"4"
"3375";"PO15";"DESL";"P15";1;"DT";23;1.7;40;"f";"CZ";"CZ";"HSE";0;NA;0;"SER";"D.G.III.5";"5"
"3376";"PO16";"DELS";"P16";1;"DT";26;1.8;44;"m";"DE";"DT";"Ueng";1;7;1;"SER";"D.G.III.5";"3"
"3377";"PO17";"DSLE";"P17";1;"EN";20;1.8;43;"m";"SY";"AR";"HSE";1;4;1;"ACAD";"D.G.III.5";"4"
"3378";"PO18";"DSEL";"P18";1;"DT";23;1.78;46;"m";"DE";"DT";"Ueng";1;20;0;"IND";"D.G.III.5";"4"
"3379";"PO19";"DLES";"P34";1;"DT";23;1.82;47;"m";"DE";"DT";"UNS";1;2;1;"SF";"D.G.III.5";"3"
"3380";"PO20";"SDLE";"P19";0;"DT";30;1.75;44;"m";"IT";"IT";"Ueng";1;16;0;"IND";"D.G.III.5";"3"
"3381";"PO21";"SDEL";"P20";1;"DT";27;1.87;45;"m";"DE";"DT";"UEng";1;20;1;"SER";"D.G.III.5";"4"
"3382";"PO22";"SLED";"P21";1;"DT";21;1.96;50;"m";"CN";"ZH";"HSCE";1;3;1;"SER";"D.G.III.5";"3"
"3383";"PO23";"SLDE";"P22";1;"EN";25;1.77;46;"m";"DE";"DE";"Ueng";1;40;1;"SER";"D.G.III.5";"5"
"3384";"PO24";"SELD";"P24";1;"CA";26;1.7;40;"f";"ES";"ES";"UNS";0;NA;1;"ACAD";"D.G.III.5";"5"
"3385";"PO25";"SDLE";"P25";0;"DT";27;1.78;41;"m";"CM";"FR";"Ueng";1;2;0;"SF";"D.G.III.5";"5"
"3386";"PO26";"SDEL";"P26";1;"DT";24;1.83;43;"m";"DE";"DT";"Ueng";1;40;0;"SER";"D.G.III.5";"3"
"3387";"PO27";"SLED";"P27";1;"ES";24;1.81;45;"m";"ES";"ES";"Ueng";1;40;0;"SER";"D.G.III.5";"2"
"3388";"PO28";"SLDE";"P28";1;"DT";24;1.83;45;"m";"DE";"DT";"Uart";0;NA;0;"SER";"D.G.III.5";"5"
"3389";"PO29";"SEDL";"P29";1;"CA";24;1.6;38;"f";"ES";"CA";"Ueng";0;0;0;"SER";"D.G.III.5";"4"
"3390";"PO30";"SELD";"P30";1;"ES";24;1.74;43;"m";"ES";"ES";"Ueng";1;10;0;"SER";"D.G.III.5";NA
"3391";"PO31";"SEDL";"P43";1;"ES";25;1.7;40;"f";"ES";"ES";"Ueng";1;2;0;"SER";"D.G.III.5";"4"
"3392";"PO32";"SELD";"P44";1;"DT";22;1.78;43;"m";"DE";"DT";"HSE";1;20;0;"ACAD";"D.G.III.5";"2"
"3393";"PO33";"SDLE";"P45";1;"DT";25;1.89;46;"m";"DE";"DT";"Ueng";1;5;1;"IND";"D.G.III.5";"2"
"3394";"PO34";"LEDS";"P38";1;"ES";26;1.78;43;"m";"ES";"ES";"Ueng";1;40;1;"SF";"D.G.III.5";"3"
"3395";"PO35";"LSDE";"P39";1;"DT";27;1.72;43;"f";"DE";"DT";"Ueng";1;60;1;"ACAD";"D.G.III.5";"1"
"3396";"PO36";"EDLS";"P33";1;"DT";20;1.68;42;"m";"HG";"HG";"HSE";1;25;1;"SER";"D.G.III.5";"3"
"3397";"PO37";"ESDL";"P31";1;"ES";25;1.835;44;"m";"ES";"ES";"Ueng";1;8;0;"SER";"D.G.III.5";"4"
"3398";"PO38";"ESLD";"P32";1;"DT";27;1.82;44;"m";"DE";"DT";"Ueng";1;20;1;"SER";"D.G.III.5";"1"
